,article_name,content,enumeration_in_article,file_id,language_code
441,Los modelos matemáticos detrás de Machine Learning,"Generalmente, se tiene la concepción que para construir modelos de machine learning basta con utilizar aquellos que se encuentran en librerías, con lenguajes de programación predeterminados y que sólo requieren de la acción de introducir la información necesaria.",4,17,es
442,Los modelos matemáticos detrás de Machine Learning,"Lo anterior es totalmente incorrecto, ya que, primero se debe saber qué información es relevante para el correcto funcionamiento de un modelo, pues como dice un conocido dicho dentro de este campo «basura entra, basura sale», y segundo y más importante, no conocer los fundamentos de estas herramientas generalmente, termina en alternativas que al final no van a solucionar ningún problema.",5,17,es
443,Los modelos matemáticos detrás de Machine Learning,"Por tal razón a continuación, desarrollaré los fundamentos a los que hice referencia anteriormente:",6,17,es
444,Los modelos matemáticos detrás de Machine Learning,"Vectores, ecuaciones lineales, matrices todos estos conceptos son claves dentro del Machine Learning, y obligatoriamente deben conocerse, pues de entrada nos encontramos soluciones donde operaciones cíclicas como un For o While son reemplazadas por operaciones entre matrices, con el fin de buscar eficiencia al realizar estos cálculos, si seguimos avanzando encontramos representaciones de objetos en espacios vectoriales, temas complejos como el análisis de componentes principales (PCA siglas en inglés), en donde a través de operaciones matriciales y proyección de vectores, podemos reducir las características dentro de un análisis.",7,17,es
445,Los modelos matemáticos detrás de Machine Learning,"Para dar claridad a lo anterior tomemos como ejemplo el campo de la psicología de la personalidad; todos tenemos diferentes personalidades y estas tienen diferentes matices, alguien se puede parecer mucho a otra persona en unos aspectos, pero a su vez diferir completamente en otros. ¿Existe alguna manera de cuantificar esto?",8,17,es
446,Los modelos matemáticos detrás de Machine Learning,"Desde hace aproximadamente 100 años se ha intentado dar respuesta a esta pregunta, con resultados que, si bien no acaban de abarcar toda la magnitud de esta incógnita, si han podido representar de manera parcial la personalidad de un ser humano.",9,17,es
447,Los modelos matemáticos detrás de Machine Learning,"Ahora cabe aclarar que dichas interpretaciones siempre se han realizado a través de criterios cualitativos, pero ¿será posible representar la personalidad de alguien de una manera cuantitativa? Para ello tomaremos como referente principal, la hipótesis léxica cuya idea principal se basa en que cualquier rasgo de la personalidad de un individuo siempre debe corresponder a una palabra del idioma, por ejemplo, una persona es valiente, sensible o tímida.",10,17,es
448,Los modelos matemáticos detrás de Machine Learning,"En un principio, psicólogos que se dedicaron al estudio del tema, encontraron alrededor de 4500 palabras que describían los diferentes rasgos humanos, más adelante profesionales de la misma rama se dieron a la tarea de agrupar dichas palabras hasta reducir la cifra a 500. ¿Pero qué ocurre si experimentalmente tomamos estas 500 palabras y les aplicamos PCA?",11,17,es
449,Los modelos matemáticos detrás de Machine Learning,"Lo que obtenemos es la reducción de estas 500 características a 5 rasgos con los cuales se puede clasificar la personalidad de un individuo (extroversión, responsabilidad, neocriticismo, cordialidad y apertura a la experiencia), dichos rasgos son conocidos en psicología como el modelo de los 5 grandes. Una muestra del porque el álgebra lineal jamás pasará de moda.",12,17,es
450,Los modelos matemáticos detrás de Machine Learning,"Implícito en los otros modelos matemáticos detrás de Machine Learning, resulta bastante útil conocer sobre integrales y derivadas parciales al momento de revisar las funciones de optimización, o para hallar matrices Hessianas, con las cuales podemos encontrar la convexidad de una función, esta característica es muy importante debido a que nos ayuda a elegir o descartar dicha función, así como a su vez para hallar sus puntos mínimos, lo que se traduce a la respuesta más óptima que podemos hallar en dicho procedimiento. Esto también es conocido como un híper parámetro, una variable dentro de una función que a medida que es ajustada hace que el modelo que estamos generando mejore o empeore.",13,17,es
451,Los modelos matemáticos detrás de Machine Learning,"Hay que tener en cuenta que cuando hablamos de entrenar modelos, estamos hablando de analizar cantidades gigantes de información, acción que supone tiempo y costos elevados de procesamiento, por lo que responder a preguntas como: ¿cuál será ese número mágico que debemos colocar en nuestro híper parámetro, que hará que nuestro modelo funcione a la perfección?, a través del instinto y experiencia no es suficiente. Se debe conocer la teoría sobre cómo funciona el modelo que estamos aplicando para de esta manera tener la certeza de que lo que estamos haciendo tiene sentido y no hay nada mejor que el cálculo para respaldar este tipo de decisiones.",14,17,es
452,Los modelos matemáticos detrás de Machine Learning,"Gran parte de modelos matemáticos detrás de Machine Learning son o conllevan elementos estadísticos y probabilísticos, de esta manera los conocimientos sobre teoría de probabilidad, combinatorias, teoría de conjuntos, ley de Bayes entre los más relevantes, sirven de aliados para enfrentarnos a los diversos problemas que se nos planteen.",15,17,es
453,Los modelos matemáticos detrás de Machine Learning,"Un ejemplo de lo anterior se ve en los árboles de decisión, una técnica muy popular dentro del ML cuyas raíces están en el teorema de la probabilidad condicional. De la misma manera encontramos las máquinas de soporte vectorial que en palabras coloquiales se pueden definir como algoritmos clasificadores, cuyas respuestas están sustentadas en la probabilidad de que un punto pertenezca a una u otra clase, dentro de un espacio vectorial.",16,17,es
454,Los modelos matemáticos detrás de Machine Learning,"Se han preguntado alguna vez de qué manera funciona la predicción del clima o las predicciones demográficas. La respuesta es modelos de series de tiempo, que no es más que la aplicación de",17,17,es
455,Los modelos matemáticos detrás de Machine Learning,"diversos métodos estadísticos tales como estimaciones de tendencias, cálculo de estacionalidad, análisis de correlaciones, entre los más destacados, para un conjunto de datos que se han medido en diferentes etapas del tiempo y están ordenados de manera cronológica. Así sin duda alguna nos podemos referir a la estadística y probabilidad como el núcleo del ML.",18,17,es
456,Los modelos matemáticos detrás de Machine Learning,"El concepto matemático para optimización está basado en unos criterios de selección y un conjunto de elementos, el reto está en hallar el elemento que mejor se ajuste a dichos criterios, siempre teniendo en cuenta la eficiencia del proceso y el uso de recursos, no es lo mismo encontrar un resultado exacto gastándose 3 días en encontrarlo y la capacidad de 10 servidores, a hallar un resultado no tan exacto, pero en 10 minutos y con un solo servidor.",19,17,es
457,Los modelos matemáticos detrás de Machine Learning,"Un claro ejemplo de este tema se da en el Gradiente Descendiente el cual es un algoritmo que aplica técnicas de optimización para encontrar un valor mínimo local dentro de una función. Explicado de una forma sencilla , suponga que usted está caminando en una montaña y de repente la niebla cubre el ambiente, en ese momento, su único objetivo es bajar la montaña para encontrar la planicie, así que precavidamente y paso a paso usted empieza a bajar hasta que en un punto encuentra terreno plano, en este escenario su mínimo local sería el terreno plano, su función seria bajar de esa montaña y el gradiente seria usted mismo pues es quien va recorriendo toda la montaña para encontrar el punto plano.",20,17,es
458,Los modelos matemáticos detrás de Machine Learning,"El principal problema que enfrentan la mayoría de las personas que quieren aprender de este campo tan interesante de la AI, es la gran cantidad frentes de acción que tiene, lo que se traduce en aprender sobre conceptos nuevos, herramientas nuevas, temas que a primera vista parecen enredados, pero que en la medida en que se conozcan sus bases, se hacen más sencillos de entender.",21,17,es
459,Los modelos matemáticos detrás de Machine Learning,"Así que, desde un punto de vista más personal, y como recomendación lo mejor es empezar por la raíz de todo, la estadística y probabilidad, para tener un acercamiento a los tipos de problemas que nos enfrentaremos, de allí podremos continuar con un repaso de algebra lineal, la cual me resulta",22,17,es
460,Los modelos matemáticos detrás de Machine Learning,"divertida pero no deja de ser desafiante, siguiendo nuestra hoja de ruta estaría todo lo relacionado con cálculo, tener claros conceptos básicos de derivadas, integrales y dimensiones es lo primordial para así finalizar con optimización que como ya lo vimos anteriormente tiene por dentro álgebra lineal y cálculo.",23,17,es
461,Los modelos matemáticos detrás de Machine Learning,"Conocer los modelos matemáticos detrás de Machine Learning, nos ayuda en el día a día a resolver cuestiones que son clave dentro de nuestra labor, como, por ejemplo: seleccionar el algoritmo que más se ajuste a nuestro problema, escoger los híper parámetros que mejor se ajustan a nuestro modelo, identificar problemas en los modelos como sesgos o sobre entrenamiento, hallar una función óptima para resolver nuestro problema, entre las tareas de gran relevancia.",24,17,es
462,Los modelos matemáticos detrás de Machine Learning,"Es por lo anterior que este tema es indispensable para alguien que está interesado en aprender de ML. Hay que recordar que, a grandes rasgos estamos intentando construir tecnología capaz de emular tareas y comportamientos humanos, y si no sabemos cómo estamos construyendo estas tecnologías, lo más probable es que las soluciones a las que lleguemos sean tan inteligentes como las bases sobre las cuales las construimos.",25,17,es
463,AI for more competitive retailers,"As artificial intelligence capabilities expand, these solutions continue to transform the landscape of retail businesses across the spectrum. From streamlining administrative tasks with automation to virtual shopping experiences created through real-time advertising, artificial intelligence has made it simpler to increase business output's speed, efficiency, and accuracy. This enhanced performance is linked closely to advanced data and predictive analytics systems that help companies make data-driven business decisions.",0,18,en
464,AI for more competitive retailers,"Retailers are increasingly looking for ways to optimize their business by adapting to new trends, understanding new market strategies, and utilizing new technologies. They are looking to integrate technologies such as artificial intelligence, data analytics, and RPA (Robotic Process Automation) into their businesses.",1,18,en
465,AI for more competitive retailers,"RPA (link to RPA section) consists of automating processes with robots, following established rules, so these robots can perform repetitive tasks, such as: Entering and reviewing data, pressing buttons, uploading or downloading files, making or paying invoices, among others, which will save you money and also helps your workers because they have more time to focus on more important tasks.",2,18,en
466,AI for more competitive retailers,At least £216 billion of economic growth in the UK (representing 10.1% of the UK economy per year) was achieved thanks to technology. Of this £54 billion was achieved by London demonstrating the great power that many companies are already harnessing to boost their business.,3,18,en
467,AI for more competitive retailers,"AI allows you to evade manual errors, empower human capabilities, automate processes and provide accurate results, according to Forbes magazine AI will be able to increase the workforce by 70% by 2025, (Gow, 2022), also the industry is expected to increase its value by $36.8 billion by 2025, which changes consumer preferences and customer buying patterns, meaning a big factor for industry growth in the following years.",4,18,en
468,AI for more competitive retailers,"AI also offers useful insight into consumers' behavioural analytics, which retailers can utilise to gain insights to help enhance different touchpoints throughout the customer journey. Our mission at Equinox is to build a retail solution that caters to the individual needs of your business.",5,18,en
469,AI for more competitive retailers,"We at Equinox can provide you with complete solutions, as we always seek to implement more than one technology when designing our projects, all our solutions implement AI+Data+RPA because we will always give you the most complete solution, that intervenes in more than one problem.",6,18,en
470,AI for more competitive retailers,"We achieve this thanks to our interdisciplinary team (I do not remember if it is this word), which can address any need that our customers may present, since in Equinox we have developers, designers, AI engineers, data analysts, data scientists, and RPA specialists, among others.",7,18,en
471,AI for more competitive retailers,"Over time people have realized the almost infinite potential of artificial intelligence (link to artificial intelligence section) or AI for short, being an excellent tool when it comes to selling. For example, AI can learn about your customers, so you can learn about their preferences, behaviour and needs.",8,18,en
472,AI for more competitive retailers,"AI also allows you to create advanced algorithms that can know what your customers might be interested in based on demographics, social media behaviour and buying patterns.",9,18,en
473,AI for more competitive retailers,"We can help you improve a lot of processes within your company, such as synchronizing your physical and virtual store, which will allow you to know the status and behaviour of these channels at all times, being your virtual store a complement to your physical store and vice versa, which will allow these two channels do not overlap but work in harmony, complementing each other.",10,18,en
474,AI for more competitive retailers,"We can also optimize a lot of internal processes such as the supply chain, making it much more efficient and faster as we will be able to track exactly where your supplies are at all times, on the other hand, we can use the RPA specifically for the supply chain.",11,18,en
475,AI for more competitive retailers,"In this way the robots will be able to program shipping schedules, they can also know the state of supply and demand so they can notify you when a specific product is running out or even better, they can order the product and make the payment automatically.",12,18,en
476,AI for more competitive retailers,"A study conducted by the IGS (Information Service Group) found that using RPA in the supply chain reduces approximately 43% of the resources implemented for this end-to-end process, which includes tasks such as invoicing, credits, collections, pricing and others (Pillai, 2021).",13,18,en
477,AI for more competitive retailers,"Thanks to AI, RPA and Data tools you will know exactly what your customers require for you to sell more, you will be able to know the most optimal time to push your products and you will even be able to provide them with the products your customers need before they even know they need them.",14,18,en
478,AI for more competitive retailers,You will also be able to optimise the user experience of your customers because you will offer them exactly what they are looking for at a price they are willing to pay or for example create a relationship of loyalty with your customers because you will always have at hand what they expect when they need it.,15,18,en
479,AI for more competitive retailers,"Another very important AI tool is Machine Learning (link to Machine learning section), this will allow you to find patterns in your customers' purchases by analyzing what they buy the most and when they buy it, which will allow you to recommend products they can buy together, for example, this is what Amazon is currently doing:",16,18,en
480,AI for more competitive retailers,"AI could even recommend which products you should put together in your physical store, making you sell much more. AI has also empowered different businesses with high-level data which has exponentially improved their internal operations, as well as help you find new business opportunities.",17,18,en
481,AI for more competitive retailers,"AI also allows you to create interactive chats, or Chatbots (hyperlinks). These can converse with your customers, allowing you to improve your customer service, as they can answer frequently asked questions, report on the status of their orders and provide them with the help they need 24/7.",18,18,en
482,AI for more competitive retailers,"In addition, these bots can collect information, so they can learn from your customers, helping you to have valuable information that will allow you to make better business decisions.",19,18,en
483,AI for more competitive retailers,"Image recognition and analysis is another great AI tool that helps your customers discover new or related products, allowing you to create recommendations based on the aesthetics and similarities of the products.",20,18,en
484,AI for more competitive retailers,"A problem that retailers have always had is the disconnect between their physical store and their online store, as they usually work in very different ways and have different approaches, causing your shoppers to feel an unpleasant shopping experience, leading to inefficient operations in both channels.",21,18,en
485,AI for more competitive retailers,"AI is a great solution since it can synchronize your different channels, giving you, for example, A list of your complete inventory, and ways to take advantage of your online store and your physical store at the same time, allowing you to know what your shoppers prefer, whether to buy online or have the products in material, which will allow you to prioritize one channel, but of course without forgetting the potential of the other channels.",22,18,en
486,AI for more competitive retailers,"Now, we can also use AI for more experimental products such as virtual fitting rooms that offer a much more personalized experience to your customers, as this allows them to easily find the perfect outfit, plus your customers will be able to try on the different outfits, without the need to put them on.",23,18,en
487,AI for more competitive retailers,"This is achieved thanks to augmented reality, in this way your customers will have the outfit on, without the need to have it, it could also change its colour, size or design simply by pressing a button, which greatly streamlines the selection of items and customers can see a large catalogue without the need to search for them in the store.",24,18,en
488,AI for more competitive retailers,"The image is taken from Kid, A. R. (2018, 6 April). The virtual fitting room is the new trend in augmented reality. Augmented and Virtual Reality Company. https://ardev.es/en/virtual-fitting-room-augmented-reality/.",25,18,en
489,AI for more competitive retailers,"AI can also help you in the security of your shoppers' data, recording the movements inside the store, it also allows you to encrypt their sensitive personal information, such as credit card information, personal data or shopping lists.",26,18,en
490,AI for more competitive retailers,"Also thanks to video analytics you will be able to be checking in real-time your physical store products and could notice suspicious activities in this way would give you a notification of theft instantly and you could take action as quickly as possible, in this way AI will help you to prevent and alert about theft or events inside your stores.",27,18,en
491,AI for more competitive retailers,"In conclusion AI, data analysis and RPA are very powerful tools that are changing the retail industry and we want you to be part of that change, Equinox IA Lab can be your guide in this process, if any of this information caught your attention please contact us or schedule a meeting with the help of our ChatBot.",28,18,en
492,AI for more competitive retailers,"Gow, G. (2022, 30 October). The Argument For An AI Augmented Workforce. Forbes.",29,18,en
493,AI for more competitive retailers,"Kid, A. R. (2018, 6 April). Virtual fitting room, the new trend in augmented reality. Augmented and Virtual Reality Company.",30,18,en
494,AI for more competitive retailers,"How Artificial Intelligence (AI) Can Help Retail. (2019, 16 June). LiveAbout.",31,18,en
495,AI for more competitive retailers,"AI In Retail: Uses Of Artificial Intelligence In Retail Business. (2022, 8 June). USM.",32,18,en
496,AI for more competitive retailers,Digital britain: How small businesses are turning the tide on tech. (2022). Sage.,33,18,en
497,AI for more competitive retailers,"Pillai, S. (2021, 22 septiembre). Why Supply Chain Agility Is Critical Today. Default.",34,18,en
498,AI for more competitive retailers,"The retail business is constantly changing, and AI is a tool that is going to maintain your business update. As time goes by, it will be an indispensable tool.",35,18,en
499,AI for more competitive retailers,"AI is going to be an indispensable tool for retails, Equinox AI lab wants to be your partner in this important step. AI helps you in almost every aspect of your business, from logistics to user experience. Retailers that don't adapt to new technologies are more prone to disappear in the near future.",36,18,en
500,Diseño UX y AI confianza y reciprocidad,"En este artículo Diseño UX y AI: una relación de confianza y reciprocidad abordaremos cómo la Inteligencia Artificial (IA) se ha convertido en una poderosa herramienta que, basada en conceptos de ciencia y computación, ha logrado incorporarse de manera sutil pero contundente en diferentes campos del conocimiento. El diseño, por su parte, se ha visto en la necesidad de entrar al terreno de la IA (inteligencia artificial) y así irse adaptando a las nuevas posibilidades que esta permite.",0,19,es
501,Diseño UX y AI confianza y reciprocidad,"Para lograrlo, ha sido necesario devolverse a la esencia misma del diseño: el usuario, y de esta manera recordar siempre que el verdadero propósito de cada creación es el de mejorar la experiencia humana. El objetivo de este texto es indagar sobre las posibles relaciones que puede haber entre el Diseño UX y AI. De este modo, se plantea una relación basada en la teoría de la guía práctica de People + AI de Google, que se fortalece a través de la idea de construir una relación humano-maquina, según lo propuesto por IBM en “Design for AI”.",1,19,es
502,Diseño UX y AI confianza y reciprocidad,"La creación de una experiencia basada en  se fundamenta a partir de dos elementos: el usuario y el modelo AI. La integración de estos componentes debe darse en un entorno de interacción capaz de conectar a las personas con la tecnología de manera eficiente. Es decir, se debe adecuar el medio a través del diseño, de modo que el usuario pueda interactuar con la solución de AI de manera efectiva y amigable. Como plantea IBM, en un diseño enfocado en AI, esta interacción se logra a través de la construcción de una relación humano-maquina, que esté basada principalmente en confianza y reciprocidad.",2,19,es
503,Diseño UX y AI confianza y reciprocidad,"Llegado a este punto, es pertinente ahondar en las características y atributos de los elementos que intervienen en el proceso: Usuario y Modelo AI. Este último corresponde a la solución final o modelo final. La Inteligencia Artificial, como explica , se refiere a los sistemas de autoaprendizaje que, a través de la recolección de datos, tienen la capacidad de agregar capacidades cognitivas propias de los seres humanos a las máquinas.",3,19,es
504,Diseño UX y AI confianza y reciprocidad,"Estos sistemas tienen cuatro (4) características: entienden, razonan, aprenden e interactúan. El entendimiento se refiere a la habilidad de comprender los datos, que pueden ser desde tablas de texto hasta imágenes y audios. El razonamiento corresponde a la capacidad que tiene un modelo de formular hipótesis y de dar argumentos sustentados a partir de la comprensión de los datos. Por último, el aprendizaje y la interacción están relacionados con el entrenamiento, es decir, con la posibilidad de refinar el sistema a través de las múltiples interacciones que mantiene con el usuario y que así estas sean más precisas.",4,19,es
505,Diseño UX y AI confianza y reciprocidad,"Así pues, es claro que los modelos de  tienen la habilidad de interactuar con el usuario y dar resultados de valor a partir de datos.  Sin embargo, hay que tener en cuenta que cada una de las soluciones de AI deben estar pensadas y diseñadas para servir al usuario: “La IA no se trata de datos, se trata de ideas. Los datos son el combustible para el automóvil, las ideas son los destinos. Esto es lo que le importa a la gente” (IBM). Es decir, su verdadero propósito es el de amplificar las capacidades humanas, lo que se traduce en el concepto de Inteligencia Amplificada.",5,19,es
506,Diseño UX y AI confianza y reciprocidad,"El otro elemento, el usuario, es la representación digital de la persona que hará uso del sistema de manera habitual. Al respecto, son importantes las motivaciones, expectativas y necesidades del sujeto, las cuales se extraen a través de un proceso de investigación basado en observación directa. Este conocimiento ayudará a identificar oportunidades de intervención, que a su vez moldean el objetivo de la solución final. Asimismo, va a facilitar la toma de decisiones posteriores, como la cuestión de si se debe utilizar la IA para automatizar o potenciar una actividad o proceso. Todas estas decisiones se toman en la primera fase de la metodología que se implementa en la compañía (ASESOFTWARE y EQUINOX) cuyas bases están fundamentadas en la guía práctica People + AI.",6,19,es
507,Diseño UX y AI confianza y reciprocidad,"Cuando se diseña para la AI se deben tener en cuenta tres enfoques: (i) el propósito «¿qué quiero lograr?», (ii) el valor «¿cómo estoy ayudando?» y (iii) la confianza «¿existe una relación emocional de un usuario hacia el sistema?». Respecto al último, entran en juego distintos factores: la seguridad del intercambio de datos, la voluntad de controlar el sistema y la expectativa de calidad y certeza sobre los resultados.",7,19,es
508,Diseño UX y AI confianza y reciprocidad,"El propósito se establece a partir de las necesidades del usuario, identificadas en la primera etapa de la metodología. El valor, por otra parte, se define en una segunda etapa: la de ideación, en la que prima el componente de innovación. Durante esta fase se toman en cuenta las características del usuario para determinar los atributos que van a componer el modelo de AI. Surgen ciertas preguntas: ¿qué se necesita conocer del usuario para mejorar su experiencia? ¿qué datos necesita recolectar el modelo para mejorar esta experiencia?",8,19,es
509,Diseño UX y AI confianza y reciprocidad,"De este modo, el valor de la solución radicará en la efectividad del resultado para el usuario y en lo diferente e innovadora que se considere la solución propuesta. Sumado a esto, una pregunta clave en esta etapa del proceso es la siguiente: ¿cómo se construirá una relación entre este modelo AI y el usuario? Esto, debido a que la construcción de interacciones efectivas garantizará una adecuada usabilidad y ayudará a la generación de un vínculo de confianza. En este sentido, el rol del diseño UX no solo se centra en conocer las motivaciones y necesidades de las personas, como en cualquier proceso de diseño centrado en el usuario, sino también busca construir una relación de confianza entre la tecnología y aquel.",9,19,es
510,Diseño UX y AI confianza y reciprocidad,"Para responder la pregunta, es importante dar una mirada a la psicología presente detrás de la construcción de las relaciones. IBM propone El modelo de relación creado por Mark Knapp, profesor de la Universidad de Texas y experto en la comunicación humana no verbal, en donde clasifica la construcción de una relación en 10 etapas, 5 de ellas enfocadas en la unión de las personas y las otras 5 en la separación.  Para el propósito del texto, se hará énfasis en las primeras 5.",10,19,es
511,Diseño UX y AI confianza y reciprocidad,"La primera de ellas, La iniciación representa aquel momento en el cual, a partir de juicios rápidos se decide o no continuar a una segunda etapa en la relación.",11,19,es
512,Diseño UX y AI confianza y reciprocidad,"La segunda de ellas, La experimentación, corresponde a la fase de exploración en donde el propósito de los involucrados es el de encontrar puntos en común entre si.",12,19,es
513,Diseño UX y AI confianza y reciprocidad,La tercera de ellas es la Intensificación. Esta ocurre cuando se quiere compartir más acerca de los intereses en común encontrados.,13,19,es
514,Diseño UX y AI confianza y reciprocidad,"La integración, hace referencia a la discreción que puede llegar a tener un modelo de AI. El modelo de AI debe llegar a interactuar de manera natural con las personas y esto significa, en muchas ocasiones, pasar desapercibido.",14,19,es
515,Diseño UX y AI confianza y reciprocidad,"Por último, está La vinculación, que ocurre cuando ambos lados están totalmente conectados a través de una relación de confianza.",15,19,es
516,Diseño UX y AI confianza y reciprocidad,"Se mencionan algunos de los elementos que se deben tener en cuenta para diseñar esta relación efectiva. Durante todo el proceso de la construcción de una relación humano-máquina acertada, se deben entender cuales son estos comportamientos e intenciones que mueven al usuario. La intención mueve la acción y la acción se traduce en estos comportamientos que van sujetos a los conocimientos previos que tiene el sujeto. Estas representan las estructuras mentales y de las cuales hace tanto énfasis la guía de Google. Estas estructuras mentales ayudan a dar una idea inicial de cómo debe ser el diseño de estos entornos de interacción.",16,19,es
517,Diseño UX y AI confianza y reciprocidad,¿Qué va a hacer el usuario? ¿Qué esperaría que sucediera? Estos comportamientos son la base de la construcción de las interacciones pues marcarán la dirección de la usabilidad. Muchas de estas estructuras mentales se identifican en un proceso de experimentación y es por esto que el pasar rápidamente a una fase de prototipado garantiza una agilidad y asertividad en el crecimiento de la propuesta final.,17,19,es
518,Diseño UX y AI confianza y reciprocidad,"Empecemos por la primera etapa, la iniciación, en donde se crean juicios rápidos. Dentro de esta etapa se deben tratar dos temas importantes, del lado del sistema, aparecen los sesgos y estos representan todos aquellos prejuicios que pueden aparecer en un sistema a medida que se procesan los datos. Estos prejuicios en la medida que no se eliminan se escalan.",18,19,es
519,Diseño UX y AI confianza y reciprocidad,Por el otro lado están los prejuicios por parte del usuario los cuales inician a disminuir si se introduce la solución de AI de manera transparente. Es acá donde se inicia la construcción de una relación de confianza.,19,19,es
520,Diseño UX y AI confianza y reciprocidad,"Esta relación de confianza se irá fortaleciendo a lo largo de las siguientes etapas tan solo si se diseña de manera efectiva cada una de las interacciones. Dentro de un primer acercamiento se debe siempre dejar claras las expectativas, los beneficios de la solución, sus limitantes y alcances. Esto mantiene las expectativas del usuario siempre conectadas con los resultados que dará el modelo. El reto está en entregarle de manera adecuada esta información al usuario.",20,19,es
521,Diseño UX y AI confianza y reciprocidad,"Por otro lado, la transparencia, el usuario tiene la necesidad de saber siempre que datos está estregando y cuál es el uso que se le están dando. La transparencia de esta información siempre será bien recibida.",21,19,es
522,Diseño UX y AI confianza y reciprocidad,"A lo largo de estas dos etapas el usuario capta los puntos que tiene en común con el modelo AI. ¿Las respuestas son acertadas? ¿si me está entendiendo? o inclusive ¿si estoy entendiendo lo que me está diciendo el sistema? Es acá donde se tiene que comenzar a planear un sistema de co-aprendizaje en donde las interacciones se vuelvan bilaterales. En este sentido se debe pensar en la recolección del feedback del usuario, bien sea de manera explícita o implícita.",22,19,es
523,Diseño UX y AI confianza y reciprocidad,"En este punto el sistema podrá entender si realmente las recomendaciones que está dando son las correctas o por el contrario, fallan. En caso dado, que no sean exitosas, se tiene que comenzar a pensar como “fallar con gracia”, es decir, de que manera voy a mantener la atención del usuario aun sabiendo que le di una respuesta equivocada. El humor puede ser una buena alternativa.",23,19,es
524,Diseño UX y AI confianza y reciprocidad,"En esta etapa se naturaliza la relación y siempre se debe mantener claro cual va a ser el grado de control que se le dará al usuario durante la experiencia. A menos que se comunique de manera explícita desde el principio, este control lo irá descubriendo el usuario a media que interactúa con el sistema. Para la última etapa de este modelo de relaciones podemos dar por hecho que se ha generado un vínculo de confianza entre el modelo y el usuario.",24,19,es
525,Diseño UX y AI confianza y reciprocidad,"Es importante resaltar que cada una de estas etapas, posibles fallas, expectativas y comunicación de los alcances deben pasar por una fase de “prototipado” en donde de manera ágil y poco costosa, se prueben cada uno de los componentes anteriores, se reciba feedback del usuario y se hagan los ajustes pertinentes. El proceso de construcción de una solución de AI se debe basar en la iteración. De iteración a iteración se llega a una mejor solución para llegar al balance perfecto de Diseño UX y AI: confianza y reciprocidad.",25,19,es
526,BI for making decisions,"Making decisions has been decisive in the course of human history, and it is fundamental to demarcate what can happen in the future. This process is carried out in a constant way to solve from the simplest problem such as choosing which transport you want to use to get to your work faster, to even for more complex issues, for example, growing a company more.",0,20,en
527,BI for making decisions,"For this, the human being must realize a thought process that allows him to choose the best possible decision that can solve the problem, but in that case, would it be better to let ourselves be carried away by our intuition? Or is it better to do a complex process that allows us to analyze the problem and thus find the best alternative deeply?",1,20,en
528,BI for making decisions,"It is clear that in order to solve a simple problem that is from our daily lives, it is enough to use our intuition, and surely we will be able to make a wise decision to solve the problem. Still, can this intuition be applied to solve more complex problems? The answer is that possibly the decision that is made will not be the most successful or the most efficient; it is here where Business Intelligence (BI) takes a fundamental role.",2,20,en
529,BI for making decisions,"""Business Intelligence (BI) is an umbrella term for technology that enables data preparation, mining, management, and visualization. Business Intelligence tools and processes enable users to identify actionable insights from unprocessed data, making it easier to make data-driven decisions across companies across various industries."" IBM. What is BI? [1]",3,20,en
530,BI for making decisions,*Want to know first the relevance of data? Read our blog It´s all about data here.,4,20,en
531,BI for making decisions,"In other words, Business Intelligence is a set of tools that allows a person or organization to take advantage of a fundamental input such as data to generate ""insights"". In a few words, information and knowledge can be extracted from the data, which serves as a basis to improve the decision-making process.",5,20,en
532,BI for making decisions,"BI offers organizations the opportunity to extract insights from data that serve as a basis for improving business decision-making. In addition, this allows organizations to operate in a more agile and efficient way by being able to find in the data the information they require to make intelligent decision-making related to any field of the organization [2].",6,20,en
533,BI for making decisions,"Applying Business Intelligence starts with analyzing the organization's requirements and business questions. This first step is essential since it is necessary that the business questions and requirements are well defined to continue the process [3]. From this, you begin to follow the procedure shown in the following image.",7,20,en
534,BI for making decisions,Data Sources: This step identifies the needed data sources to solve the requirements and business questions.,8,20,en
535,BI for making decisions,"Extract-Transform-Load DW: First of all, you must have the data model based on the requirements given by the organization. Subsequently, we proceed to carry out the ETL process from the Data Sources to the DWH.",9,20,en
536,BI for making decisions,"Data Mining: This process analyzes large quantities of data to find patterns such as groups of records, unusual records, and dependency [4].",10,20,en
537,BI for making decisions,"Data Analysis Reporting: In this step, data visualizations are used to allow us to find insights that enable us to respond to the requirements and business questions raised.",11,20,en
538,BI for making decisions,Decision Making: This last step is where the relevant conclusions could be drawn to make way for intelligent decision making.,12,20,en
539,BI for making decisions,"BI can have different applications for one organization; among them, we can find [2]:",13,20,en
540,BI for making decisions,"In conclusion, BI is important for organizations because it can help answer many business questions and for intelligent decisions that allow a relevant solution to a respective problem.",14,20,en
541,BI for making decisions,"As seen above, BI could have different applications, all to improve aspects related to any area or field of the organization, which shows that it is currently an essential tool for the growth of organizations.",15,20,en
